time_millisec,led41,led42,led43,led44,led45,led46,led47,led48,led49,label,time counter
48330,-1255,85,2099,-898,515,1600,793,2056,3544,2,
48340,-1253,73,2098,-898,504,1597,793,2055,3539,2,
48350,-1251,61,2097,-898,493,1594,793,2054,3534,2,
48360,-1249,49,2096,-898,482,1591,793,2053,3529,2,
48370,-1247,37,2095,-898,471,1588,793,2052,3524,2,
48380,-1245,25,2094,-898,460,1585,793,2051,3519,2,
48390,-1243,13,2093,-898,449,1582,793,2050,3514,2,
48400,-1241,1,2092,-898,438,1579,793,2049,3509,2,
48410,-1239,-11,2091,-898,427,1576,793,2048,3504,2,
48420,-1237,-23,2090,-898,416,1573,793,2047,3499,2,
48430,-1235,-35,2089,-898,405,1570,793,2046,3494,2,
48440,-1233,-47,2088,-898,394,1567,793,2045,3489,2,
48450,-1231,-59,2087,-898,383,1564,793,2044,3484,2,
48460,-1229,-71,2086,-898,372,1561,793,2043,3479,2,
48470,-1227,-83,2085,-898,361,1558,793,2042,3474,2,
48480,-1225,-95,2084,-898,350,1555,793,2041,3469,2,
48490,-1223,-107,2083,-898,339,1552,793,2040,3464,2,
48500,-1221,-119,2082,-898,328,1549,793,2039,3459,2,
48510,-1219,-131,2081,-898,317,1546,793,2038,3454,2,
48520,-1217,-143,2080,-898,306,1543,793,2037,3449,2,
48530,-1215,-155,2079,-898,295,1540,793,2036,3444,2,
48540,-1162,-169,2092,-860,360,1628,867,2039,3502,2,
48550,-1163,-162,2086,-847,371,1627,866,2032,3506,2,
48560,-1164,-155,2080,-834,382,1626,865,2025,3510,2,
48570,-1165,-148,2074,-821,393,1625,864,2018,3514,2,
48580,-1166,-141,2068,-808,404,1624,863,2011,3518,2,
48590,-1167,-134,2062,-795,415,1623,862,2004,3522,2,
48600,-1168,-127,2056,-782,426,1622,861,1997,3526,2,
48610,-1169,-120,2050,-769,437,1621,860,1990,3530,2,
48620,-1170,-113,2044,-756,448,1620,859,1983,3534,2,
48630,-1171,-106,2038,-743,459,1619,858,1976,3538,2,
48640,-1172,-99,2032,-730,470,1618,857,1969,3542,2,
48650,-1173,-92,2026,-717,481,1617,856,1962,3546,2,
48660,-1174,-85,2020,-704,492,1616,855,1955,3550,2,
48670,-1175,-78,2014,-691,503,1615,854,1948,3554,2,
48680,-1176,-71,2008,-678,514,1614,853,1941,3558,2,
48690,-1177,-64,2002,-665,525,1613,852,1934,3562,2,
48700,-1178,-57,1996,-652,536,1612,851,1927,3566,2,
48710,-1179,-50,1990,-639,547,1611,850,1920,3570,2,
48720,-1180,-43,1984,-626,558,1610,849,1913,3574,2,
48730,-1181,-36,1978,-613,569,1609,848,1906,3578,2,
48740,-1182,-29,1972,-600,580,1608,847,1899,3582,2,
48750,-1183,-22,1966,-587,591,1607,846,1892,3586,2,
48760,-1184,-15,1960,-574,602,1606,845,1885,3590,2,
48770,-1185,-8,1954,-561,613,1605,844,1878,3594,2,
48780,-1186,-1,1948,-548,624,1604,843,1871,3598,2,
48790,-1187,6,1942,-535,635,1603,842,1864,3602,2,
48800,-1188,13,1936,-522,646,1602,841,1857,3606,2,
48810,-1189,20,1930,-509,657,1601,840,1850,3610,2,
48820,-1190,27,1924,-496,668,1600,839,1843,3614,2,
48830,-1191,34,1918,-483,679,1599,838,1836,3618,2,
48840,-1192,41,1912,-470,690,1598,837,1829,3622,2,
48850,-1193,48,1906,-457,701,1597,836,1822,3626,2,
48860,-1194,55,1900,-444,712,1596,835,1815,3630,2,
48870,-1195,62,1894,-431,723,1595,834,1808,3634,2,
48880,-1196,69,1888,-418,734,1594,833,1801,3638,2,
48890,-1197,76,1882,-405,745,1593,832,1794,3642,2,
48900,-1198,83,1876,-392,756,1592,831,1787,3646,2,
48910,-1199,90,1870,-379,767,1591,830,1780,3650,2,
48920,-1200,97,1864,-366,778,1590,829,1773,3654,2,
48930,-1201,104,1858,-353,789,1589,828,1766,3658,2,
48940,-1202,111,1852,-340,800,1588,827,1759,3662,2,
48950,-1203,118,1846,-327,811,1587,826,1752,3666,1,48971
48960,-1204,125,1840,-314,822,1586,825,1745,3670,1,
48970,-1205,132,1834,-301,833,1585,824,1738,3674,1,
48980,-1206,139,1828,-288,844,1584,823,1731,3678,1,
48990,-1207,146,1822,-275,855,1583,822,1724,3682,1,
49000,-1208,153,1816,-262,866,1582,821,1717,3686,1,
49010,-1209,160,1810,-249,877,1581,820,1710,3690,1,
49020,-1210,167,1804,-236,888,1580,819,1703,3694,1,
49030,-1211,174,1798,-223,899,1579,818,1696,3698,1,
49040,-1212,181,1792,-210,910,1578,817,1689,3702,1,
49050,-1213,188,1786,-197,921,1577,816,1682,3706,1,
49060,-1214,195,1780,-184,932,1576,815,1675,3710,1,
49070,-1215,202,1774,-171,943,1575,814,1668,3714,1,
49080,-1216,209,1768,-158,954,1574,813,1661,3718,1,
49090,-1217,216,1762,-145,965,1573,812,1654,3722,1,
49100,-1218,223,1756,-132,976,1572,811,1647,3726,1,
49110,-1219,230,1750,-119,987,1571,810,1640,3730,1,
49120,-1220,237,1744,-106,998,1570,809,1633,3734,1,
49130,-1221,244,1738,-93,1009,1569,808,1626,3738,1,
49140,-1222,251,1732,-80,1020,1568,807,1619,3742,1,
49150,-1223,258,1726,-67,1031,1567,806,1612,3746,1,
49160,-1224,265,1720,-54,1042,1566,805,1605,3750,1,
49170,-1225,272,1714,-41,1053,1565,804,1598,3754,1,
49180,-1226,279,1708,-28,1064,1564,803,1591,3758,1,
49190,-1227,286,1702,-15,1075,1563,802,1584,3762,1,
49200,-1228,293,1696,-2,1086,1562,801,1577,3766,1,
49210,-1229,300,1690,11,1097,1561,800,1570,3770,1,
49220,-1230,307,1684,24,1108,1560,799,1563,3774,1,
49230,-1231,314,1678,37,1119,1559,798,1556,3778,1,
49240,-1232,321,1672,50,1130,1558,797,1549,3782,1,
49250,-1233,328,1666,63,1141,1557,796,1542,3786,1,
49260,-1234,335,1660,76,1152,1556,795,1535,3790,1,
49270,-1235,342,1654,89,1163,1555,794,1528,3794,1,
49280,-1236,349,1648,102,1174,1554,793,1521,3798,1,
49290,-1237,356,1642,115,1185,1553,792,1514,3802,1,
49300,-1238,363,1636,128,1196,1552,791,1507,3806,1,
49310,-1239,370,1630,141,1207,1551,790,1500,3810,1,
49320,-1240,377,1624,154,1218,1550,789,1493,3814,1,
49330,-1241,384,1618,167,1229,1549,788,1486,3818,1,
49340,-1242,391,1612,180,1240,1548,787,1479,3822,1,
49350,-1243,398,1606,193,1251,1547,786,1472,3826,1,
49360,-1244,405,1600,206,1262,1546,785,1465,3830,1,
49370,-1245,412,1594,219,1273,1545,784,1458,3834,1,
49380,-1246,419,1588,232,1284,1544,783,1451,3838,1,
49390,-1247,426,1582,245,1295,1543,782,1444,3842,1,
49400,-1248,433,1576,258,1306,1542,781,1437,3846,1,
49410,-1249,440,1570,271,1317,1541,780,1430,3850,1,
49420,-1250,447,1564,284,1328,1540,779,1423,3854,1,
49430,-1251,454,1558,297,1339,1539,778,1416,3858,1,
49440,-1252,461,1552,310,1350,1538,777,1409,3862,1,
49450,-1253,468,1546,323,1361,1537,776,1402,3866,1,
49460,-1254,475,1540,336,1372,1536,775,1395,3870,1,
49470,-1255,482,1534,349,1383,1535,774,1388,3874,1,
49480,-1256,489,1528,362,1394,1534,773,1381,3878,1,
49490,-1257,496,1522,375,1405,1533,772,1374,3882,1,
49500,-1258,503,1516,388,1416,1532,771,1367,3886,1,
49510,-1259,510,1510,401,1427,1531,770,1360,3890,1,
49520,-1260,517,1504,414,1438,1530,769,1353,3894,1,
49530,-1252,568,1563,494,1463,1564,814,1371,3907,1,
49540,-1247,571,1567,491,1461,1573,801,1366,3902,1,
49550,-1242,574,1571,488,1459,1582,788,1361,3897,1,
49560,-1237,577,1575,485,1457,1591,775,1356,3892,1,
49570,-1232,580,1579,482,1455,1600,762,1351,3887,1,
49580,-1227,583,1583,479,1453,1609,749,1346,3882,1,
49590,-1222,586,1587,476,1451,1618,736,1341,3877,1,
49600,-1217,589,1591,473,1449,1627,723,1336,3872,1,
49610,-1212,592,1595,470,1447,1636,710,1331,3867,1,
49620,-1207,595,1599,467,1445,1645,697,1326,3862,1,
49630,-1202,598,1603,464,1443,1654,684,1321,3857,1,
49640,-1197,601,1607,461,1441,1663,671,1316,3852,1,
49650,-1192,604,1611,458,1439,1672,658,1311,3847,1,
49660,-1187,607,1615,455,1437,1681,645,1306,3842,1,
49670,-1182,610,1619,452,1435,1690,632,1301,3837,1,
49680,-1177,613,1623,449,1433,1699,619,1296,3832,1,
49690,-1172,616,1627,446,1431,1708,606,1291,3827,1,
49700,-1167,619,1631,443,1429,1717,593,1286,3822,1,
49710,-1162,622,1635,440,1427,1726,580,1281,3817,1,
49720,-1157,625,1639,437,1425,1735,567,1276,3812,1,
49730,-1152,628,1643,434,1423,1744,554,1271,3807,1,
49740,-1147,631,1647,431,1421,1753,541,1266,3802,1,
49750,-1142,634,1651,428,1419,1762,528,1261,3797,1,
49760,-1137,637,1655,425,1417,1771,515,1256,3792,1,
49770,-1132,640,1659,422,1415,1780,502,1251,3787,1,
49780,-1127,643,1663,419,1413,1789,489,1246,3782,1,
49790,-1122,646,1667,416,1411,1798,476,1241,3777,1,
49800,-1117,649,1671,413,1409,1807,463,1236,3772,1,
49810,-1112,652,1675,410,1407,1816,450,1231,3767,1,
49820,-1107,655,1679,407,1405,1825,437,1226,3762,1,
49830,-1102,658,1683,404,1403,1834,424,1221,3757,1,
49840,-1097,661,1687,401,1401,1843,411,1216,3752,1,
49850,-1092,664,1691,398,1399,1852,398,1211,3747,1,
49860,-1087,667,1695,395,1397,1861,385,1206,3742,1,
49870,-1082,670,1699,392,1395,1870,372,1201,3737,1,
49880,-1077,673,1703,389,1393,1879,359,1196,3732,1,
49890,-1072,676,1707,386,1391,1888,346,1191,3727,1,
49900,-1067,679,1711,383,1389,1897,333,1186,3722,1,
49910,-1062,682,1715,380,1387,1906,320,1181,3717,1,
49920,-1057,685,1719,377,1385,1915,307,1176,3712,1,
49930,-1052,688,1723,374,1383,1924,294,1171,3707,1,
49940,-1047,691,1727,371,1381,1933,281,1166,3702,1,
49950,-1042,694,1731,368,1379,1942,268,1161,3697,1,
49960,-1037,697,1735,365,1377,1951,255,1156,3692,1,
49970,-1032,700,1739,362,1375,1960,242,1151,3687,1,
49980,-1027,703,1743,359,1373,1969,229,1146,3682,1,
49990,-1022,706,1747,356,1371,1978,216,1141,3677,1,
50000,-1017,709,1751,353,1369,1987,203,1136,3672,1,
50010,-1012,712,1755,350,1367,1996,190,1131,3667,1,
50020,-1007,715,1759,347,1365,2005,177,1126,3662,1,
50030,-1002,718,1763,344,1363,2014,164,1121,3657,1,
50040,-997,721,1767,341,1361,2023,151,1116,3652,1,
50050,-992,724,1771,338,1359,2032,138,1111,3647,1,
50060,-987,727,1775,335,1357,2041,125,1106,3642,1,
50070,-982,730,1779,332,1355,2050,112,1101,3637,1,
50080,-977,733,1783,329,1353,2059,99,1096,3632,1,
50090,-972,736,1787,326,1351,2068,86,1091,3627,1,
50100,-967,739,1791,323,1349,2077,73,1086,3622,1,
50110,-962,742,1795,320,1347,2086,60,1081,3617,1,
50120,-957,745,1799,317,1345,2095,47,1076,3612,1,
50130,-952,748,1803,314,1343,2104,34,1071,3607,1,
50140,-947,751,1807,311,1341,2113,21,1066,3602,1,
50150,-942,754,1811,308,1339,2122,8,1061,3597,1,
50160,-937,757,1815,305,1337,2131,-5,1056,3592,1,
50170,-932,760,1819,302,1335,2140,-18,1051,3587,1,
50180,-927,763,1823,299,1333,2149,-31,1046,3582,1,
50190,-922,766,1827,296,1331,2158,-44,1041,3577,1,
50200,-917,769,1831,293,1329,2167,-57,1036,3572,1,
50210,-912,772,1835,290,1327,2176,-70,1031,3567,1,
50220,-907,775,1839,287,1325,2185,-83,1026,3562,1,
50230,-902,778,1843,284,1323,2194,-96,1021,3557,1,
50240,-897,781,1847,281,1321,2203,-109,1016,3552,1,
50250,-892,784,1851,278,1319,2212,-122,1011,3547,1,
50260,-887,787,1855,275,1317,2221,-135,1006,3542,1,
50270,-882,790,1859,272,1315,2230,-148,1001,3537,1,
50280,-877,793,1863,269,1313,2239,-161,996,3532,1,
50290,-872,796,1867,266,1311,2248,-174,991,3527,1,
50300,-867,799,1871,263,1309,2257,-187,986,3522,1,
50310,-862,802,1875,260,1307,2266,-200,981,3517,1,
50320,-857,805,1879,257,1305,2275,-213,976,3512,1,
50330,-852,808,1883,254,1303,2284,-226,971,3507,1,
50340,-847,811,1887,251,1301,2293,-239,966,3502,1,
50350,-842,814,1891,248,1299,2302,-252,961,3497,1,
50360,-837,817,1895,245,1297,2311,-265,956,3492,1,
50370,-832,820,1899,242,1295,2320,-278,951,3487,1,
50380,-827,823,1903,239,1293,2329,-291,946,3482,1,
50390,-822,826,1907,236,1291,2338,-304,941,3477,1,
50400,-817,829,1911,233,1289,2347,-317,936,3472,1,
50410,-812,832,1915,230,1287,2356,-330,931,3467,1,
50420,-807,835,1919,227,1285,2365,-343,926,3462,1,
50430,-802,838,1923,224,1283,2374,-356,921,3457,1,
50440,-797,841,1927,221,1281,2383,-369,916,3452,1,
50450,-792,844,1931,218,1279,2392,-382,911,3447,1,
50460,-787,847,1935,215,1277,2401,-395,906,3442,1,
50470,-782,850,1939,212,1275,2410,-408,901,3437,1,
50480,-777,853,1943,209,1273,2419,-421,896,3432,1,
50490,-772,856,1947,206,1271,2428,-434,891,3427,1,
50500,-767,859,1951,203,1269,2437,-447,886,3422,1,
50510,-762,862,1955,200,1267,2446,-460,881,3417,1,
50520,-717,875,2001,224,1293,2503,-415,937,3468,1,
50530,-717,867,2002,213,1286,2505,-404,942,3460,1,
50540,-717,859,2003,202,1279,2507,-393,947,3452,1,
50550,-717,851,2004,191,1272,2509,-382,952,3444,1,
50560,-717,843,2005,180,1265,2511,-371,957,3436,1,
50570,-717,835,2006,169,1258,2513,-360,962,3428,1,
50580,-717,827,2007,158,1251,2515,-349,967,3420,1,
50590,-717,819,2008,147,1244,2517,-338,972,3412,1,
50600,-717,811,2009,136,1237,2519,-327,977,3404,1,
50610,-717,803,2010,125,1230,2521,-316,982,3396,1,
50620,-717,795,2011,114,1223,2523,-305,987,3388,1,
50630,-717,787,2012,103,1216,2525,-294,992,3380,1,
50640,-717,779,2013,92,1209,2527,-283,997,3372,1,
50650,-717,771,2014,81,1202,2529,-272,1002,3364,1,
50660,-717,763,2015,70,1195,2531,-261,1007,3356,1,
50670,-717,755,2016,59,1188,2533,-250,1012,3348,1,
50680,-717,747,2017,48,1181,2535,-239,1017,3340,1,
50690,-717,739,2018,37,1174,2537,-228,1022,3332,1,
50700,-717,731,2019,26,1167,2539,-217,1027,3324,1,
50710,-717,723,2020,15,1160,2541,-206,1032,3316,1,
50720,-717,715,2021,4,1153,2543,-195,1037,3308,1,
50730,-717,707,2022,-7,1146,2545,-184,1042,3300,1,
50740,-717,699,2023,-18,1139,2547,-173,1047,3292,1,
50750,-717,691,2024,-29,1132,2549,-162,1052,3284,1,
50760,-717,683,2025,-40,1125,2551,-151,1057,3276,1,
50770,-717,675,2026,-51,1118,2553,-140,1062,3268,1,
50780,-717,667,2027,-62,1111,2555,-129,1067,3260,1,
50790,-717,659,2028,-73,1104,2557,-118,1072,3252,1,
50800,-717,651,2029,-84,1097,2559,-107,1077,3244,1,
50810,-717,643,2030,-95,1090,2561,-96,1082,3236,1,
50820,-717,635,2031,-106,1083,2563,-85,1087,3228,1,
50830,-717,627,2032,-117,1076,2565,-74,1092,3220,1,
50840,-717,619,2033,-128,1069,2567,-63,1097,3212,1,
50850,-717,611,2034,-139,1062,2569,-52,1102,3204,1,
50860,-717,603,2035,-150,1055,2571,-41,1107,3196,1,
50870,-717,595,2036,-161,1048,2573,-30,1112,3188,1,
50880,-717,587,2037,-172,1041,2575,-19,1117,3180,1,
50890,-717,579,2038,-183,1034,2577,-8,1122,3172,1,
50900,-717,571,2039,-194,1027,2579,3,1127,3164,1,
50910,-717,563,2040,-205,1020,2581,14,1132,3156,1,
50920,-717,555,2041,-216,1013,2583,25,1137,3148,1,
50930,-717,547,2042,-227,1006,2585,36,1142,3140,1,
50940,-717,539,2043,-238,999,2587,47,1147,3132,1,
50950,-717,531,2044,-249,992,2589,58,1152,3124,1,
50960,-717,523,2045,-260,985,2591,69,1157,3116,1,
50970,-717,515,2046,-271,978,2593,80,1162,3108,1,
50980,-717,507,2047,-282,971,2595,91,1167,3100,1,
50990,-717,499,2048,-293,964,2597,102,1172,3092,1,
51000,-717,491,2049,-304,957,2599,113,1177,3084,1,
51010,-717,483,2050,-315,950,2601,124,1182,3076,1,
51020,-717,475,2051,-326,943,2603,135,1187,3068,1,
51030,-717,467,2052,-337,936,2605,146,1192,3060,1,
51040,-717,459,2053,-348,929,2607,157,1197,3052,1,
51050,-717,451,2054,-359,922,2609,168,1202,3044,1,
51060,-717,443,2055,-370,915,2611,179,1207,3036,1,
51070,-717,435,2056,-381,908,2613,190,1212,3028,1,
51080,-717,427,2057,-392,901,2615,201,1217,3020,1,
51090,-717,419,2058,-403,894,2617,212,1222,3012,1,
51100,-717,411,2059,-414,887,2619,223,1227,3004,1,
51110,-717,403,2060,-425,880,2621,234,1232,2996,1,
51120,-717,395,2061,-436,873,2623,245,1237,2988,1,
51130,-717,387,2062,-447,866,2625,256,1242,2980,1,
51140,-717,379,2063,-458,859,2627,267,1247,2972,1,
51150,-717,371,2064,-469,852,2629,278,1252,2964,1,
51160,-717,363,2065,-480,845,2631,289,1257,2956,1,
51170,-717,355,2066,-491,838,2633,300,1262,2948,1,
51180,-717,347,2067,-502,831,2635,311,1267,2940,1,
51190,-717,339,2068,-513,824,2637,322,1272,2932,1,
51200,-717,331,2069,-524,817,2639,333,1277,2924,1,
51210,-717,323,2070,-535,810,2641,344,1282,2916,1,
51220,-717,315,2071,-546,803,2643,355,1287,2908,1,
51230,-717,307,2072,-557,796,2645,366,1292,2900,1,
51240,-717,299,2073,-568,789,2647,377,1297,2892,1,
51250,-717,291,2074,-579,782,2649,388,1302,2884,1,
51260,-717,283,2075,-590,775,2651,399,1307,2876,1,
51270,-717,275,2076,-601,768,2653,410,1312,2868,1,
51280,-717,267,2077,-612,761,2655,421,1317,2860,1,
51290,-717,259,2078,-623,754,2657,432,1322,2852,1,
51300,-717,251,2079,-634,747,2659,443,1327,2844,1,
51310,-717,243,2080,-645,740,2661,454,1332,2836,1,
51320,-717,235,2081,-656,733,2663,465,1337,2828,1,
51330,-717,227,2082,-667,726,2665,476,1342,2820,1,
51340,-717,219,2083,-678,719,2667,487,1347,2812,1,
51350,-717,211,2084,-689,712,2669,498,1352,2804,1,
51360,-717,203,2085,-700,705,2671,509,1357,2796,1,
51370,-717,195,2086,-711,698,2673,520,1362,2788,1,
51380,-717,187,2087,-722,691,2675,531,1367,2780,1,
51390,-717,179,2088,-733,684,2677,542,1372,2772,1,
51400,-717,171,2089,-744,677,2679,553,1377,2764,1,
51410,-717,163,2090,-755,670,2681,564,1382,2756,1,
51420,-717,155,2091,-766,663,2683,575,1387,2748,1,
51430,-717,147,2092,-777,656,2685,586,1392,2740,1,
51440,-717,139,2093,-788,649,2687,597,1397,2732,1,
51450,-717,131,2094,-799,642,2689,608,1402,2724,1,
51460,-717,123,2095,-810,635,2691,619,1407,2716,1,
51470,-717,115,2096,-821,628,2693,630,1412,2708,1,
51480,-717,107,2097,-832,621,2695,641,1417,2700,1,
51490,-717,99,2098,-843,614,2697,652,1422,2692,1,
51500,-717,91,2099,-854,607,2699,663,1427,2684,1,
51510,-711,148,2180,-870,625,2740,688,1453,2709,1,
51520,-718,159,2180,-861,630,2742,687,1459,2719,1,
51530,-725,170,2180,-852,635,2744,686,1465,2729,1,
51540,-732,181,2180,-843,640,2746,685,1471,2739,1,
51550,-739,192,2180,-834,645,2748,684,1477,2749,1,
51560,-746,203,2180,-825,650,2750,683,1483,2759,1,
51570,-753,214,2180,-816,655,2752,682,1489,2769,1,
51580,-760,225,2180,-807,660,2754,681,1495,2779,1,
51590,-767,236,2180,-798,665,2756,680,1501,2789,1,
51600,-774,247,2180,-789,670,2758,679,1507,2799,1,
51610,-781,258,2180,-780,675,2760,678,1513,2809,1,
51620,-788,269,2180,-771,680,2762,677,1519,2819,1,
51630,-795,280,2180,-762,685,2764,676,1525,2829,1,
51640,-802,291,2180,-753,690,2766,675,1531,2839,1,
51650,-809,302,2180,-744,695,2768,674,1537,2849,1,
51660,-816,313,2180,-735,700,2770,673,1543,2859,1,
51670,-823,324,2180,-726,705,2772,672,1549,2869,1,
51680,-830,335,2180,-717,710,2774,671,1555,2879,1,
51690,-837,346,2180,-708,715,2776,670,1561,2889,1,
51700,-844,357,2180,-699,720,2778,669,1567,2899,1,
51710,-851,368,2180,-690,725,2780,668,1573,2909,1,
51720,-858,379,2180,-681,730,2782,667,1579,2919,1,
51730,-865,390,2180,-672,735,2784,666,1585,2929,1,
51740,-872,401,2180,-663,740,2786,665,1591,2939,1,
51750,-879,412,2180,-654,745,2788,664,1597,2949,1,
51760,-886,423,2180,-645,750,2790,663,1603,2959,1,
51770,-893,434,2180,-636,755,2792,662,1609,2969,1,
51780,-900,445,2180,-627,760,2794,661,1615,2979,1,
51790,-907,456,2180,-618,765,2796,660,1621,2989,1,
51800,-914,467,2180,-609,770,2798,659,1627,2999,1,
51810,-921,478,2180,-600,775,2800,658,1633,3009,1,
51820,-928,489,2180,-591,780,2802,657,1639,3019,1,
51830,-935,500,2180,-582,785,2804,656,1645,3029,1,
51840,-942,511,2180,-573,790,2806,655,1651,3039,1,
51850,-949,522,2180,-564,795,2808,654,1657,3049,1,
51860,-956,533,2180,-555,800,2810,653,1663,3059,1,
51870,-963,544,2180,-546,805,2812,652,1669,3069,1,
51880,-970,555,2180,-537,810,2814,651,1675,3079,1,
51890,-977,566,2180,-528,815,2816,650,1681,3089,1,
51900,-984,577,2180,-519,820,2818,649,1687,3099,1,
51910,-991,588,2180,-510,825,2820,648,1693,3109,1,
51920,-998,599,2180,-501,830,2822,647,1699,3119,1,
51930,-1005,610,2180,-492,835,2824,646,1705,3129,1,
51940,-1012,621,2180,-483,840,2826,645,1711,3139,1,
51950,-1019,632,2180,-474,845,2828,644,1717,3149,1,
51960,-1026,643,2180,-465,850,2830,643,1723,3159,1,
51970,-1033,654,2180,-456,855,2832,642,1729,3169,1,
51980,-1040,665,2180,-447,860,2834,641,1735,3179,1,
51990,-1047,676,2180,-438,865,2836,640,1741,3189,1,
52000,-1054,687,2180,-429,870,2838,639,1747,3199,1,
52010,-1061,698,2180,-420,875,2840,638,1753,3209,1,
52020,-1068,709,2180,-411,880,2842,637,1759,3219,1,
52030,-1075,720,2180,-402,885,2844,636,1765,3229,1,
52040,-1082,731,2180,-393,890,2846,635,1771,3239,1,
52050,-1089,742,2180,-384,895,2848,634,1777,3249,1,
52060,-1096,753,2180,-375,900,2850,633,1783,3259,1,
52070,-1103,764,2180,-366,905,2852,632,1789,3269,1,
52080,-1110,775,2180,-357,910,2854,631,1795,3279,1,
52090,-1117,786,2180,-348,915,2856,630,1801,3289,1,
52100,-1124,797,2180,-339,920,2858,629,1807,3299,1,
52110,-1131,808,2180,-330,925,2860,628,1813,3309,1,
52120,-1138,819,2180,-321,930,2862,627,1819,3319,1,
52130,-1145,830,2180,-312,935,2864,626,1825,3329,1,
52140,-1152,841,2180,-303,940,2866,625,1831,3339,1,
52150,-1159,852,2180,-294,945,2868,624,1837,3349,1,
52160,-1166,863,2180,-285,950,2870,623,1843,3359,1,
52170,-1173,874,2180,-276,955,2872,622,1849,3369,1,
52180,-1180,885,2180,-267,960,2874,621,1855,3379,1,
52190,-1187,896,2180,-258,965,2876,620,1861,3389,1,
52200,-1194,907,2180,-249,970,2878,619,1867,3399,1,
52210,-1201,918,2180,-240,975,2880,618,1873,3409,1,
52220,-1208,929,2180,-231,980,2882,617,1879,3419,1,
52230,-1215,940,2180,-222,985,2884,616,1885,3429,1,
52240,-1222,951,2180,-213,990,2886,615,1891,3439,1,
52250,-1229,962,2180,-204,995,2888,614,1897,3449,1,
52260,-1236,973,2180,-195,1000,2890,613,1903,3459,1,
52270,-1243,984,2180,-186,1005,2892,612,1909,3469,1,
52280,-1250,995,2180,-177,1010,2894,611,1915,3479,1,
52290,-1257,1006,2180,-168,1015,2896,610,1921,3489,1,
52300,-1264,1017,2180,-159,1020,2898,609,1927,3499,1,
52310,-1271,1028,2180,-150,1025,2900,608,1933,3509,1,
52320,-1278,1039,2180,-141,1030,2902,607,1939,3519,1,
52330,-1285,1050,2180,-132,1035,2904,606,1945,3529,1,
52340,-1292,1061,2180,-123,1040,2906,605,1951,3539,1,
52350,-1299,1072,2180,-114,1045,2908,604,1957,3549,1,
52360,-1306,1083,2180,-105,1050,2910,603,1963,3559,1,
52370,-1313,1094,2180,-96,1055,2912,602,1969,3569,1,
52380,-1320,1105,2180,-87,1060,2914,601,1975,3579,1,
52390,-1327,1116,2180,-78,1065,2916,600,1981,3589,1,
52400,-1334,1127,2180,-69,1070,2918,599,1987,3599,1,
52410,-1341,1138,2180,-60,1075,2920,598,1993,3609,1,
52420,-1348,1149,2180,-51,1080,2922,597,1999,3619,1,
52430,-1355,1160,2180,-42,1085,2924,596,2005,3629,1,
52440,-1362,1171,2180,-33,1090,2926,595,2011,3639,1,
52450,-1369,1182,2180,-24,1095,2928,594,2017,3649,1,
52460,-1376,1193,2180,-15,1100,2930,593,2023,3659,1,
52470,-1383,1204,2180,-6,1105,2932,592,2029,3669,1,
52480,-1390,1215,2180,3,1110,2934,591,2035,3679,1,
52490,-1397,1226,2180,12,1115,2936,590,2041,3689,1,
52500,-1408,1288,2238,84,1222,2974,591,2121,3711,1,
52510,-1397,1272,2228,78,1227,2959,585,2120,3715,1,
52520,-1386,1256,2218,72,1232,2944,579,2119,3719,1,
52530,-1375,1240,2208,66,1237,2929,573,2118,3723,1,
52540,-1364,1224,2198,60,1242,2914,567,2117,3727,1,
52550,-1353,1208,2188,54,1247,2899,561,2116,3731,1,
52560,-1342,1192,2178,48,1252,2884,555,2115,3735,1,
52570,-1331,1176,2168,42,1257,2869,549,2114,3739,1,
52580,-1320,1160,2158,36,1262,2854,543,2113,3743,1,
52590,-1309,1144,2148,30,1267,2839,537,2112,3747,1,
52600,-1298,1128,2138,24,1272,2824,531,2111,3751,1,
52610,-1287,1112,2128,18,1277,2809,525,2110,3755,1,
52620,-1276,1096,2118,12,1282,2794,519,2109,3759,1,
52630,-1265,1080,2108,6,1287,2779,513,2108,3763,1,
52640,-1254,1064,2098,0,1292,2764,507,2107,3767,1,
52650,-1243,1048,2088,-6,1297,2749,501,2106,3771,1,
52660,-1232,1032,2078,-12,1302,2734,495,2105,3775,1,
52670,-1221,1016,2068,-18,1307,2719,489,2104,3779,1,
52680,-1210,1000,2058,-24,1312,2704,483,2103,3783,1,
52690,-1199,984,2048,-30,1317,2689,477,2102,3787,1,
52700,-1188,968,2038,-36,1322,2674,471,2101,3791,1,
52710,-1177,952,2028,-42,1327,2659,465,2100,3795,1,
52720,-1166,936,2018,-48,1332,2644,459,2099,3799,1,
52730,-1155,920,2008,-54,1337,2629,453,2098,3803,1,
52740,-1144,904,1998,-60,1342,2614,447,2097,3807,1,
52750,-1133,888,1988,-66,1347,2599,441,2096,3811,1,
52760,-1122,872,1978,-72,1352,2584,435,2095,3815,1,
52770,-1111,856,1968,-78,1357,2569,429,2094,3819,1,
52780,-1100,840,1958,-84,1362,2554,423,2093,3823,1,
52790,-1089,824,1948,-90,1367,2539,417,2092,3827,1,
52800,-1078,808,1938,-96,1372,2524,411,2091,3831,1,
52810,-1067,792,1928,-102,1377,2509,405,2090,3835,1,
52820,-1056,776,1918,-108,1382,2494,399,2089,3839,1,
